# BUSCO version is: 5.5.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
22450at4891	Duplicated	h1tg000002l_path:77105-78097	77105	78097	+	450.7	273	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22450at4891	Duplicated	h1tg000015l_path:229517-228564	229517	228564	-	445.4	277	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22513at4891	Complete	h1tg000017l_path:204573-203533	204573	203533	-	355.3	234	https://www.orthodb.org/v10?query=22513at4891	similar to Saccharomyces cerevisiae YIL083C CAB2 Probable phosphopantothenoylcysteine synthetase (PPCS)
22516at4891	Complete	h1tg000002l_path:590026-591108	590026	591108	+	367.3	261	https://www.orthodb.org/v10?query=22516at4891	Ubiquitin fusion degradation protein 1
22532at4891	Complete	h1tg000003l_path:345861-347117	345861	347117	+	126.5	212	https://www.orthodb.org/v10?query=22532at4891	Snf7 family
22538at4891	Missing
22615at4891	Complete	h1tg000009l_path:120876-120127	120876	120127	-	317.4	195	https://www.orthodb.org/v10?query=22615at4891	Dolichyl-phosphate beta-glucosyltransferase
22625at4891	Complete	h1tg000014l_path:1056571-1057503	1056571	1057503	+	393.9	242	https://www.orthodb.org/v10?query=22625at4891	Sphingolipid C4-hydroxylase SUR2
22637at4891	Complete	h1tg000009l_path:649489-650706	649489	650706	+	445.1	318	https://www.orthodb.org/v10?query=22637at4891	Translation initiation factor IF2/IF5
22645at4891	Complete	h1tg000006l_path:369924-368437	369924	368437	-	427.2	340	https://www.orthodb.org/v10?query=22645at4891	RNA-binding S4 domain
22775at4891	Complete	h1tg000012l_path:711474-712613	711474	712613	+	321.2	260	https://www.orthodb.org/v10?query=22775at4891	WD40/YVTN repeat-like-containing domain superfamily
22807at4891	Complete	h1tg000009l_path:593833-593099	593833	593099	-	449.8	214	https://www.orthodb.org/v10?query=22807at4891	Eukaryotic translation initiation factor 6
22819at4891	Complete	h1tg000014l_path:1222071-1221037	1222071	1221037	-	391.4	233	https://www.orthodb.org/v10?query=22819at4891	Golgi phosphoprotein 3-like
22821at4891	Complete	h1tg000004l_path:165988-164977	165988	164977	-	262.9	222	https://www.orthodb.org/v10?query=22821at4891	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
22833at4891	Complete	h1tg000008l_path:432602-433786	432602	433786	+	195.9	254	https://www.orthodb.org/v10?query=22833at4891	SGS domain
22851at4891	Complete	h1tg000006l_path:222391-220628	222391	220628	-	406.0	430	https://www.orthodb.org/v10?query=22851at4891	Zinc finger C2H2-type
22859at4891	Complete	h1tg000012l_path:141261-141983	141261	141983	+	337.1	195	https://www.orthodb.org/v10?query=22859at4891	Proteasome, subunit alpha/beta
22870at4891	Complete	h1tg000007l_path:247624-248474	247624	248474	+	318.0	209	https://www.orthodb.org/v10?query=22870at4891	Carbon-nitrogen hydrolase
22884at4891	Complete	h1tg000003l_path:690371-689295	690371	689295	-	505.7	309	https://www.orthodb.org/v10?query=22884at4891	Homoserine dehydrogenase
22920at4891	Complete	h1tg000007l_path:272050-271115	272050	271115	-	436.9	265	https://www.orthodb.org/v10?query=22920at4891	60S acidic ribosomal protein P0
22930at4891	Complete	h1tg000009l_path:555394-556491	555394	556491	+	326.2	277	https://www.orthodb.org/v10?query=22930at4891	Histone acetyltransferase type B catalytic subunit
23023at4891	Complete	h1tg000009l_path:632295-633869	632295	633869	+	398.3	412	https://www.orthodb.org/v10?query=23023at4891	Zinc finger, PHD-type
23029at4891	Complete	h1tg000015l_path:116258-117049	116258	117049	+	410.5	236	https://www.orthodb.org/v10?query=23029at4891	Orotidine 5'-phosphate decarboxylase
23053at4891	Complete	h1tg000008l_path:554641-553595	554641	553595	-	265.8	287	https://www.orthodb.org/v10?query=23053at4891	Leo1-like protein
23077at4891	Complete	h1tg000007l_path:63561-62644	63561	62644	-	173.3	196	https://www.orthodb.org/v10?query=23077at4891	Ribosomal protein L47, mitochondrial
23089at4891	Complete	h1tg000009l_path:265384-266457	265384	266457	+	387.2	282	https://www.orthodb.org/v10?query=23089at4891	Serine/threonine-protein phosphatase 2A activator
23143at4891	Complete	h1tg000009l_path:893040-892249	893040	892249	-	300.7	204	https://www.orthodb.org/v10?query=23143at4891	terpenoid cyclases/Protein prenyltransferase
23175at4891	Complete	h1tg000009l_path:676423-675659	676423	675659	-	330.8	217	https://www.orthodb.org/v10?query=23175at4891	Chorismate mutase
23197at4891	Complete	h1tg000008l_path:206172-205039	206172	205039	-	133.6	204	https://www.orthodb.org/v10?query=23197at4891	inositol-1,4,5-trisphosphate 5-phosphatase, putative
23222at4891	Complete	h1tg000001l_path:227481-228242	227481	228242	+	387.0	217	https://www.orthodb.org/v10?query=23222at4891	Phosphomannomutase
23226at4891	Complete	h1tg000007l_path:1024102-1024893	1024102	1024893	+	413.7	205	https://www.orthodb.org/v10?query=23226at4891	Succinate dehydrogenase 
23232at4891	Complete	h1tg000008l_path:960657-959740	960657	959740	-	204.6	168	https://www.orthodb.org/v10?query=23232at4891	RNA polymerase Rpb7, N-terminal
23253at4891	Complete	h1tg000002l_path:300151-301497	300151	301497	+	278.3	302	https://www.orthodb.org/v10?query=23253at4891	WD40/YVTN repeat-like-containing domain superfamily
23265at4891	Complete	h1tg000009l_path:130139-132202	130139	132202	+	437.4	364	https://www.orthodb.org/v10?query=23265at4891	Uncharacterised protein family UPF0061
23266at4891	Complete	h1tg000014l_path:1256773-1254905	1256773	1254905	-	666.0	449	https://www.orthodb.org/v10?query=23266at4891	Ubiquitin-activating enzyme
23312at4891	Complete	h1tg000016l_path:369800-368631	369800	368631	-	466.8	287	https://www.orthodb.org/v10?query=23312at4891	putative metallocarboxypeptidase ECM14
23339at4891	Complete	h1tg000004l_path:473582-471957	473582	471957	-	348.6	361	https://www.orthodb.org/v10?query=23339at4891	RBR-type E3 ubiquitin transferase
23340at4891	Complete	h1tg000009l_path:710596-709307	710596	709307	-	115.6	286	https://www.orthodb.org/v10?query=23340at4891	WD40/YVTN repeat-like-containing domain superfamily
23345at4891	Complete	h1tg000004l_path:291655-292806	291655	292806	+	342.8	302	https://www.orthodb.org/v10?query=23345at4891	Protein of unknown function DUF4448
23351at4891	Complete	h1tg000012l_path:121848-120119	121848	120119	-	381.8	250	https://www.orthodb.org/v10?query=23351at4891	Histone acetyltransferase
23355at4891	Complete	h1tg000005l_path:847809-848861	847809	848861	+	146.1	168	https://www.orthodb.org/v10?query=23355at4891	Aminotransferase class IV
23357at4891	Complete	h1tg000017l_path:235378-232982	235378	232982	-	459.1	557	https://www.orthodb.org/v10?query=23357at4891	Exocyst complex component EXOC3/Sec6
23379at4891	Complete	h1tg000004l_path:521993-521190	521993	521190	-	257.9	212	https://www.orthodb.org/v10?query=23379at4891	Histidine phosphatase superfamily
23380at4891	Complete	h1tg000002l_path:999232-998453	999232	998453	-	454.4	223	https://www.orthodb.org/v10?query=23380at4891	Proteasome endopeptidase complex
23386at4891	Complete	h1tg000017l_path:405899-404838	405899	404838	-	234.5	222	https://www.orthodb.org/v10?query=23386at4891	Dual specificity phosphatase
23392at4891	Complete	h1tg000008l_path:493855-494880	493855	494880	+	351.7	225	https://www.orthodb.org/v10?query=23392at4891	Zinc finger, CCCH-type
23410at4891	Complete	h1tg000008l_path:281796-280573	281796	280573	-	297.2	281	https://www.orthodb.org/v10?query=23410at4891	Programmed cell death protein 2, C-terminal
23507at4891	Complete	h1tg000004l_path:96786-98165	96786	98165	+	472.7	328	https://www.orthodb.org/v10?query=23507at4891	Ornithine decarboxylase
23560at4891	Complete	h1tg000005l_path:298641-300209	298641	300209	+	151.8	358	https://www.orthodb.org/v10?query=23560at4891	Bud22 domain
23588at4891	Complete	h1tg000014l_path:907355-909356	907355	909356	+	320.0	632	https://www.orthodb.org/v10?query=23588at4891	Glucosidase 2 subunit beta
23590at4891	Complete	h1tg000007l_path:104636-102552	104636	102552	-	126.7	291	https://www.orthodb.org/v10?query=23590at4891	G-patch domain
23591at4891	Complete	h1tg000008l_path:255622-256374	255622	256374	+	340.6	183	https://www.orthodb.org/v10?query=23591at4891	Proteasome endopeptidase complex
23635at4891	Complete	h1tg000017l_path:349108-349899	349108	349899	+	348.8	202	https://www.orthodb.org/v10?query=23635at4891	Cytosolic Fe-S cluster assembly factor CFD1
23699at4891	Complete	h1tg000007l_path:713149-711957	713149	711957	-	245.4	257	https://www.orthodb.org/v10?query=23699at4891	ribonuclease H-like protein
23723at4891	Complete	h1tg000002l_path:911660-910893	911660	910893	-	272.5	202	https://www.orthodb.org/v10?query=23723at4891	Electron transfer flavoprotein, beta subunit
23739at4891	Complete	h1tg000004l_path:421434-420427	421434	420427	-	81.5	110	https://www.orthodb.org/v10?query=23739at4891	Ribonuclease H-like protein
23741at4891	Complete	h1tg000007l_path:735439-734408	735439	734408	-	447.3	293	https://www.orthodb.org/v10?query=23741at4891	3-keto-steroid reductase
23747at4891	Complete	h1tg000013l_path:233982-235193	233982	235193	+	211.7	211	https://www.orthodb.org/v10?query=23747at4891	Zinc finger, RING-type
23750at4891	Complete	h1tg000012l_path:116792-115594	116792	115594	-	264.9	229	https://www.orthodb.org/v10?query=23750at4891	Deoxyribonuclease Tat-D
23784at4891	Complete	h1tg000008l_path:338920-337985	338920	337985	-	323.2	173	https://www.orthodb.org/v10?query=23784at4891	Ribosome biogenesis protein
23839at4891	Complete	h1tg000012l_path:111449-112714	111449	112714	+	256.4	213	https://www.orthodb.org/v10?query=23839at4891	SEP domain
23884at4891	Complete	h1tg000017l_path:77270-76344	77270	76344	-	319.7	214	https://www.orthodb.org/v10?query=23884at4891	Pantoate-beta-alanine ligase
23894at4891	Complete	h1tg000015l_path:483992-482981	483992	482981	-	377.8	256	https://www.orthodb.org/v10?query=23894at4891	metal-dependent protein hydrolase
23912at4891	Complete	h1tg000002l_path:761614-762384	761614	762384	+	375.2	201	https://www.orthodb.org/v10?query=23912at4891	Proteasome endopeptidase complex
23913at4891	Complete	h1tg000015l_path:195494-196591	195494	196591	+	457.1	274	https://www.orthodb.org/v10?query=23913at4891	Guanine nucleotide binding protein, alpha subunit
23956at4891	Complete	h1tg000007l_path:696369-695482	696369	695482	-	328.6	230	https://www.orthodb.org/v10?query=23956at4891	Zinc finger, CCHC-type
23964at4891	Complete	h1tg000002l_path:238283-236499	238283	236499	-	351.0	410	https://www.orthodb.org/v10?query=23964at4891	Mannosyltransferase
23973at4891	Complete	h1tg000008l_path:722439-723092	722439	723092	+	326.0	174	https://www.orthodb.org/v10?query=23973at4891	Imidazoleglycerol-phosphate dehydratase
23976at4891	Complete	h1tg000002l_path:1026482-1025100	1026482	1025100	-	361.2	193	https://www.orthodb.org/v10?query=23976at4891	GTP cyclohydrolase I
24034at4891	Complete	h1tg000014l_path:1258646-1259633	1258646	1259633	+	375.9	231	https://www.orthodb.org/v10?query=24034at4891	Protein SPT3
24073at4891	Complete	h1tg000004l_path:590800-591615	590800	591615	+	437.8	241	https://www.orthodb.org/v10?query=24073at4891	Tetrahydrofolate dehydrogenase/cyclohydrolase
24077at4891	Complete	h1tg000006l_path:129056-127383	129056	127383	-	242.0	300	https://www.orthodb.org/v10?query=24077at4891	Rab guanine nucleotide exchange factor SEC2
24095at4891	Complete	h1tg000009l_path:49296-50516	49296	50516	+	218.5	287	https://www.orthodb.org/v10?query=24095at4891	Uncharacterised protein family UPF0662
24098at4891	Complete	h1tg000009l_path:191409-192435	191409	192435	+	331.1	231	https://www.orthodb.org/v10?query=24098at4891	NAD kinase
24114at4891	Fragmented	h1tg000001l_path:17306-16821	17306	16821	-	106.2	118	https://www.orthodb.org/v10?query=24114at4891	26S proteasome non-ATPase regulatory subunit 8
24120at4891	Complete	h1tg000008l_path:602759-601827	602759	601827	-	169.1	164	https://www.orthodb.org/v10?query=24120at4891	Thiamine pyrophosphokinase
24124at4891	Complete	h1tg000003l_path:387219-386245	387219	386245	-	263.9	241	https://www.orthodb.org/v10?query=24124at4891	Geranylgeranyl transferase type II alpha subunit
24143at4891	Complete	h1tg000002l_path:789294-790502	789294	790502	+	396.1	261	https://www.orthodb.org/v10?query=24143at4891	Protein of unknown function DUF2838
24162at4891	Complete	h1tg000003l_path:303222-305080	303222	305080	+	266.2	387	https://www.orthodb.org/v10?query=24162at4891	DnaJ domain
24207at4891	Complete	h1tg000014l_path:765658-766449	765658	766449	+	154.0	144	https://www.orthodb.org/v10?query=24207at4891	RWD domain
24230at4891	Complete	h1tg000016l_path:397416-399020	397416	399020	+	298.6	315	https://www.orthodb.org/v10?query=24230at4891	Peroxin domain
24240at4891	Complete	h1tg000012l_path:735405-734713	735405	734713	-	299.6	189	https://www.orthodb.org/v10?query=24240at4891	similar to Saccharomyces cerevisiae YBR261C TAE1 AdoMet-dependent proline methyltransferase
24249at4891	Complete	h1tg000011l_path:69415-68729	69415	68729	-	214.8	153	https://www.orthodb.org/v10?query=24249at4891	Cytochrome c heme lyase
24255at4891	Complete	h1tg000004l_path:488024-488869	488024	488869	+	183.5	175	https://www.orthodb.org/v10?query=24255at4891	DNA-directed RNA polymerase III subunit RPC5
24271at4891	Complete	h1tg000002l_path:904798-903668	904798	903668	-	517.6	326	https://www.orthodb.org/v10?query=24271at4891	Choline-phosphate cytidylyltransferase
24305at4891	Complete	h1tg000007l_path:579219-581828	579219	581828	+	566.7	627	https://www.orthodb.org/v10?query=24305at4891	Exocyst complex component SEC10
24318at4891	Complete	h1tg000007l_path:170941-170134	170941	170134	-	224.6	209	https://www.orthodb.org/v10?query=24318at4891	Mitochondrial ATPase complex subunit ATP10
24320at4891	Complete	h1tg000004l_path:592821-591925	592821	591925	-	377.7	244	https://www.orthodb.org/v10?query=24320at4891	Ribosome biogenesis protein RPF2
24329at4891	Complete	h1tg000003l_path:664866-663862	664866	663862	-	152.8	191	https://www.orthodb.org/v10?query=24329at4891	Lysine methyltransferase
24360at4891	Complete	h1tg000016l_path:224158-223313	224158	223313	-	262.1	214	https://www.orthodb.org/v10?query=24360at4891	ribonuclease activity
24376at4891	Complete	h1tg000014l_path:1146262-1147044	1146262	1147044	+	317.7	231	https://www.orthodb.org/v10?query=24376at4891	Ribosomal protein S15
24398at4891	Complete	h1tg000009l_path:230807-229013	230807	229013	-	540.0	436	https://www.orthodb.org/v10?query=24398at4891	Nuclear RNA export factor
24421at4891	Complete	h1tg000017l_path:188730-187996	188730	187996	-	213.6	166	https://www.orthodb.org/v10?query=24421at4891	37S ribosomal protein S25, mitochondrial
24461at4891	Complete	h1tg000006l_path:37766-38619	37766	38619	+	296.0	219	https://www.orthodb.org/v10?query=24461at4891	alpha/beta-hydrolase
24498at4891	Complete	h1tg000012l_path:43297-44085	43297	44085	+	201.0	147	https://www.orthodb.org/v10?query=24498at4891	HotDog domain superfamily
24559at4891	Complete	h1tg000012l_path:535166-536020	535166	536020	+	263.6	199	https://www.orthodb.org/v10?query=24559at4891	Ribosomal protein S5 domain 2-type fold
24579at4891	Complete	h1tg000007l_path:651918-650677	651918	650677	-	419.2	314	https://www.orthodb.org/v10?query=24579at4891	Proline dehydrogenase
24588at4891	Complete	h1tg000014l_path:1113905-1112367	1113905	1112367	-	156.5	339	https://www.orthodb.org/v10?query=24588at4891	Rabenosyn, Rab binding domain
24610at4891	Complete	h1tg000001l_path:193093-193788	193093	193788	+	128.1	130	https://www.orthodb.org/v10?query=24610at4891	kinase-like protein
24621at4891	Complete	h1tg000012l_path:458870-460204	458870	460204	+	333.7	288	https://www.orthodb.org/v10?query=24621at4891	Chitobiosyldiphosphodolichol beta-mannosyltransferase
24627at4891	Complete	h1tg000002l_path:848607-847147	848607	847147	-	576.1	398	https://www.orthodb.org/v10?query=24627at4891	Squalene monooxygenase
24629at4891	Complete	h1tg000005l_path:86759-86010	86759	86010	-	385.7	217	https://www.orthodb.org/v10?query=24629at4891	Proteasome endopeptidase complex
24643at4891	Complete	h1tg000014l_path:99517-100374	99517	100374	+	401.4	227	https://www.orthodb.org/v10?query=24643at4891	tRNA (guanine-N(7)-)-methyltransferase
24646at4891	Complete	h1tg000005l_path:26920-27849	26920	27849	+	381.8	231	https://www.orthodb.org/v10?query=24646at4891	P-loop containing nucleoside triphosphate hydrolase
24692at4891	Complete	h1tg000008l_path:1019274-1018426	1019274	1018426	-	399.7	217	https://www.orthodb.org/v10?query=24692at4891	Proteasome endopeptidase complex
24693at4891	Complete	h1tg000017l_path:314790-314158	314790	314158	-	220.1	161	https://www.orthodb.org/v10?query=24693at4891	1-(5-phosphoribosyl)-5-
24709at4891	Complete	h1tg000006l_path:569636-568473	569636	568473	-	288.1	248	https://www.orthodb.org/v10?query=24709at4891	WD40-repeat-containing domain
24785at4891	Complete	h1tg000009l_path:303456-304241	303456	304241	+	483.5	237	https://www.orthodb.org/v10?query=24785at4891	Ribosomal protein L5 eukaryotic/L18 archaeal
24793at4891	Complete	h1tg000002l_path:942274-940931	942274	940931	-	294.4	273	https://www.orthodb.org/v10?query=24793at4891	WD40/YVTN repeat-like-containing domain superfamily
24818at4891	Complete	h1tg000012l_path:548935-548291	548935	548291	-	359.5	190	https://www.orthodb.org/v10?query=24818at4891	RNA polymerase, Rpb5, N-terminal
24835at4891	Complete	h1tg000014l_path:283103-282045	283103	282045	-	423.0	252	https://www.orthodb.org/v10?query=24835at4891	ATPase GET3
24837at4891	Complete	h1tg000012l_path:365735-364806	365735	364806	-	395.4	229	https://www.orthodb.org/v10?query=24837at4891	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
